Time, Voltage, Current, Resistance, Torque, Speed, Temperature, Vibration, Load, Component Failure
38.12408, 41.22889, 390.7718, 20, 58.06351, 3812.408, 190.6204, 0.6184334, 500, Overheating
38.12603, 41.4071, 390.7918, 20, 58.06136, 3812.603, 190.6302, 0.6211065, 500, Overheating
38.1287, 41.64932, 390.8192, 20, 58.05843, 3812.87, 190.6435, 0.6247398, 500, Overheating
38.13061, 41.82299, 390.8387, 20, 58.05633, 3813.061, 190.653, 0.6273449, 500, Overheating
38.13353, 42.08858, 390.8687, 20, 58.05311, 3813.353, 190.6677, 0.6313288, 500, Overheating
38.13593, 42.30543, 390.8932, 20, 58.05048, 3813.593, 190.6796, 0.6345814, 500, Overheating
38.1384, 42.52928, 390.9186, 20, 58.04776, 3813.84, 190.692, 0.6379392, 500, Overheating
38.14092, 42.75735, 390.9444, 20, 58.04499, 3814.092, 190.7046, 0.6413603, 500, Overheating
38.14337, 42.97896, 390.9695, 20, 58.04229, 3814.337, 190.7169, 0.6446844, 500, Overheating
38.14563, 43.18242, 390.9927, 20, 58.03981, 3814.563, 190.7281, 0.6477362, 500, Overheating
38.14801, 43.39699, 391.0171, 20, 58.03719, 3814.801, 190.74, 0.6509548, 500, Overheating
38.15039, 43.61201, 391.0415, 20, 58.03456, 3815.04, 190.752, 0.6541802, 500, Overheating
38.15289, 43.83638, 391.0671, 20, 58.03182, 3815.289, 190.7645, 0.6575457, 500, Overheating
38.16129, 44.59015, 391.1533, 20, 58.02258, 3816.129, 190.8065, 0.6688523, 500, Overheating
38.16386, 44.82014, 391.1796, 20, 58.01975, 3816.386, 190.8193, 0.6723021, 500, Overheating
38.16608, 45.01849, 391.2024, 20, 58.01731, 3816.608, 190.8304, 0.6752774, 500, Overheating
38.16834, 45.22003, 391.2255, 20, 58.01482, 3816.834, 190.8417, 0.6783005, 500, Overheating
38.17059, 45.42066, 391.2486, 20, 58.01235, 3817.059, 190.853, 0.6813099, 500, Overheating
38.17325, 45.65737, 391.2758, 20, 58.00942, 3817.325, 190.8663, 0.6848606, 500, Overheating
38.17557, 45.86326, 391.2996, 20, 58.00687, 3817.557, 190.8778, 0.6879489, 500, Overheating
38.17811, 46.08887, 391.3256, 20, 58.00408, 3817.811, 190.8905, 0.6913331, 500, Overheating
38.18033, 46.28613, 391.3484, 20, 58.00163, 3818.033, 190.9017, 0.6942919, 500, Overheating
38.18284, 46.50814, 391.3741, 20, 57.99888, 3818.284, 190.9142, 0.6976221, 500, Overheating
38.18495, 46.69513, 391.3958, 20, 57.99655, 3818.495, 190.9248, 0.7004269, 500, Overheating
38.18702, 46.87786, 391.417, 20, 57.99428, 3818.702, 190.9351, 0.7031679, 500, Overheating
38.18983, 47.12567, 391.4457, 20, 57.99119, 3818.983, 190.9491, 0.7068851, 500, Overheating
38.19176, 47.2965, 391.4656, 20, 57.98906, 3819.177, 190.9588, 0.7094476, 500, Overheating
38.19437, 47.52557, 391.4922, 20, 57.98619, 3819.437, 190.9718, 0.7128835, 500, Overheating
38.19696, 47.7533, 391.5188, 20, 57.98335, 3819.696, 190.9848, 0.7162995, 500, Overheating
38.19906, 47.93788, 391.5403, 20, 57.98103, 3819.906, 190.9953, 0.7190682, 500, Overheating
38.20118, 48.12391, 391.5621, 20, 57.9787, 3820.118, 191.0059, 0.7218586, 500, Overheating
38.20351, 48.32809, 391.586, 20, 57.97614, 3820.351, 191.0175, 0.7249213, 500, Overheating
38.20585, 48.53268, 391.61, 20, 57.97356, 3820.585, 191.0292, 0.7279902, 500, Overheating
38.20812, 48.731, 391.6332, 20, 57.97107, 3820.812, 191.0406, 0.730965, 500, Overheating
38.2102, 48.91278, 391.6546, 20, 57.96878, 3821.02, 191.051, 0.7336916, 500, Overheating
38.2122, 49.08702, 391.675, 20, 57.96658, 3821.22, 191.061, 0.7363054, 500, Overheating
38.21424, 49.2644, 391.6959, 20, 57.96434, 3821.424, 191.0712, 0.7389659, 500, Overheating
38.21658, 49.46809, 391.7199, 20, 57.96176, 3821.658, 191.0829, 0.7420213, 500, Overheating
38.21876, 49.65727, 391.7423, 20, 57.95937, 3821.876, 191.0938, 0.744859, 500, Overheating
38.2211, 49.86011, 391.7662, 20, 57.95679, 3822.11, 191.1055, 0.7479016, 500, Overheating
38.22362, 50.07885, 391.7921, 20, 57.95401, 3822.362, 191.1181, 0.7511828, 500, Overheating
38.2257, 50.25903, 391.8135, 20, 57.95173, 3822.57, 191.1285, 0.7538854, 500, Overheating
38.2278, 50.4403, 391.835, 20, 57.94942, 3822.78, 191.139, 0.7566045, 500, Overheating
38.22985, 50.61707, 391.856, 20, 57.94716, 3822.985, 191.1493, 0.7592561, 500, Overheating
38.23194, 50.79692, 391.8773, 20, 57.94487, 3823.194, 191.1597, 0.7619539, 500, Overheating
38.23444, 51.01199, 391.903, 20, 57.94212, 3823.444, 191.1722, 0.7651799, 500, Overheating
38.23653, 51.19234, 391.9245, 20, 57.93981, 3823.653, 191.1827, 0.7678851, 500, Overheating
38.2387, 51.37802, 391.9467, 20, 57.93743, 3823.87, 191.1935, 0.7706703, 500, Overheating
38.24117, 51.59026, 391.972, 20, 57.93471, 3824.117, 191.2059, 0.7738539, 500, Overheating
38.24388, 51.82176, 391.9998, 20, 57.93173, 3824.388, 191.2194, 0.7773265, 500, Overheating
38.24605, 52.00727, 392.022, 20, 57.92935, 3824.605, 191.2302, 0.7801092, 500, Overheating
38.24836, 52.20426, 392.0457, 20, 57.92681, 3824.836, 191.2418, 0.7830639, 500, Overheating
38.25062, 52.39707, 392.0688, 20, 57.92432, 3825.062, 191.2531, 0.785956, 500, Overheating
38.25289, 52.59058, 392.0921, 20, 57.92182, 3825.289, 191.2645, 0.7888587, 500, Overheating
38.25526, 52.79192, 392.1164, 20, 57.91921, 3825.526, 191.2763, 0.7918788, 500, Overheating
38.25762, 52.99199, 392.1406, 20, 57.91662, 3825.762, 191.2881, 0.7948799, 500, Overheating
38.25998, 53.19241, 392.1648, 20, 57.91402, 3825.998, 191.2999, 0.7978862, 500, Overheating
38.26273, 53.42479, 392.193, 20, 57.911, 3826.273, 191.3136, 0.8013719, 500, Overheating
38.26495, 53.61266, 392.2158, 20, 57.90855, 3826.495, 191.3248, 0.8041898, 500, Overheating
38.26712, 53.79511, 392.2379, 20, 57.90617, 3826.712, 191.3356, 0.8069267, 500, Overheating
38.26999, 54.03736, 392.2674, 20, 57.90301, 3826.999, 191.35, 0.8105603, 500, Overheating
38.27242, 54.24102, 392.2923, 20, 57.90034, 3827.241, 191.3621, 0.8136153, 500, Overheating
38.27488, 54.44788, 392.3175, 20, 57.89763, 3827.488, 191.3744, 0.8167182, 500, Overheating
38.27687, 54.6148, 392.3379, 20, 57.89544, 3827.687, 191.3844, 0.8192219, 500, Overheating
38.27912, 54.80319, 392.361, 20, 57.89297, 3827.912, 191.3956, 0.8220479, 500, Overheating
38.2815, 55.00182, 392.3853, 20, 57.89035, 3828.15, 191.4075, 0.8250273, 500, Overheating
38.28365, 55.18139, 392.4074, 20, 57.88799, 3828.365, 191.4182, 0.8277208, 500, Overheating
38.2857, 55.35242, 392.4284, 20, 57.88573, 3828.57, 191.4285, 0.8302863, 500, Overheating
38.28774, 55.52227, 392.4494, 20, 57.88348, 3828.774, 191.4387, 0.8328341, 500, Overheating
38.29035, 55.73878, 392.4761, 20, 57.88062, 3829.035, 191.4517, 0.8360817, 500, Overheating
38.29251, 55.91854, 392.4983, 20, 57.87823, 3829.251, 191.4626, 0.8387781, 500, Overheating
38.29459, 56.09047, 392.5196, 20, 57.87595, 3829.459, 191.4729, 0.841357, 500, Overheating
38.29689, 56.28107, 392.5432, 20, 57.87342, 3829.689, 191.4845, 0.844216, 500, Overheating
38.29887, 56.44429, 392.5634, 20, 57.87124, 3829.887, 191.4944, 0.8466644, 500, Overheating
38.30116, 56.6334, 392.5869, 20, 57.86872, 3830.116, 191.5058, 0.8495009, 500, Overheating
38.30383, 56.85327, 392.6143, 20, 57.86578, 3830.383, 191.5192, 0.8527991, 500, Overheating
38.306, 57.0317, 392.6365, 20, 57.8634, 3830.6, 191.53, 0.8554755, 500, Overheating
38.30835, 57.22425, 392.6606, 20, 57.86081, 3830.835, 191.5417, 0.8583639, 500, Overheating
38.31091, 57.43398, 392.6868, 20, 57.858, 3831.091, 191.5546, 0.8615097, 500, Overheating
38.31305, 57.60935, 392.7088, 20, 57.85564, 3831.305, 191.5653, 0.8641403, 500, Overheating
38.31541, 57.80157, 392.7329, 20, 57.85305, 3831.541, 191.577, 0.8670236, 500, Overheating
38.31733, 57.95835, 392.7526, 20, 57.85094, 3831.733, 191.5866, 0.8693753, 500, Overheating
38.32009, 58.1832, 392.7809, 20, 57.8479, 3832.009, 191.6005, 0.872748, 500, Overheating
38.32265, 58.39119, 392.8072, 20, 57.84508, 3832.265, 191.6133, 0.8758678, 500, Overheating
38.32492, 58.5753, 392.8304, 20, 57.84259, 3832.492, 191.6246, 0.8786296, 500, Overheating
38.32755, 58.78843, 392.8574, 20, 57.83969, 3832.755, 191.6378, 0.8818265, 500, Overheating
38.32986, 58.97497, 392.8811, 20, 57.83715, 3832.986, 191.6493, 0.8846245, 500, Overheating
38.33187, 59.1372, 392.9017, 20, 57.83494, 3833.187, 191.6594, 0.887058, 500, Overheating
38.33406, 59.31394, 392.9242, 20, 57.83253, 3833.406, 191.6703, 0.8897091, 500, Overheating
38.33618, 59.48426, 392.9459, 20, 57.8302, 3833.618, 191.6809, 0.8922638, 500, Overheating
38.3381, 59.63808, 392.9655, 20, 57.82809, 3833.81, 191.6905, 0.8945712, 500, Overheating
38.34073, 59.84916, 392.9925, 20, 57.8252, 3834.073, 191.7036, 0.8977374, 500, Overheating
38.34334, 60.0583, 393.0193, 20, 57.82232, 3834.334, 191.7167, 0.9008744, 500, Overheating
38.3454, 60.22287, 393.0404, 20, 57.82006, 3834.54, 191.727, 0.9033431, 500, Overheating
38.34745, 60.38628, 393.0614, 20, 57.8178, 3834.745, 191.7372, 0.9057943, 500, Overheating
38.34951, 60.55035, 393.0825, 20, 57.81554, 3834.951, 191.7476, 0.9082552, 500, Overheating
38.3519, 60.74052, 393.107, 20, 57.81291, 3835.19, 191.7595, 0.9111079, 500, Overheating
38.35394, 60.90192, 393.1278, 20, 57.81067, 3835.394, 191.7697, 0.9135287, 500, Overheating
38.35711, 61.15304, 393.1603, 20, 57.80718, 3835.71, 191.7855, 0.9172956, 500, Overheating
38.35933, 61.32855, 393.1831, 20, 57.80474, 3835.933, 191.7966, 0.9199283, 500, Overheating
38.36174, 61.5194, 393.2079, 20, 57.80208, 3836.174, 191.8087, 0.922791, 500, Overheating
38.36416, 61.70959, 393.2326, 20, 57.79942, 3836.416, 191.8208, 0.9256439, 500, Overheating
38.36626, 61.87486, 393.2542, 20, 57.79711, 3836.626, 191.8313, 0.9281228, 500, Overheating
38.36851, 62.05121, 393.2772, 20, 57.79464, 3836.851, 191.8425, 0.9307681, 500, Overheating
38.37087, 62.23621, 393.3014, 20, 57.79204, 3837.087, 191.8543, 0.9335431, 500, Overheating
38.37341, 62.43516, 393.3275, 20, 57.78925, 3837.341, 191.8671, 0.9365274, 500, Overheating
38.37562, 62.60754, 393.3501, 20, 57.78682, 3837.562, 191.8781, 0.9391131, 500, Overheating
38.37785, 62.7814, 393.373, 20, 57.78436, 3837.785, 191.8893, 0.941721, 500, Overheating
38.38034, 62.9745, 393.3984, 20, 57.78163, 3838.034, 191.9017, 0.9446175, 500, Overheating
38.38276, 63.16278, 393.4233, 20, 57.77896, 3838.276, 191.9138, 0.9474417, 500, Overheating
38.38511, 63.34419, 393.4473, 20, 57.77638, 3838.51, 191.9255, 0.9501629, 500, Overheating
38.3875, 63.52967, 393.4719, 20, 57.77374, 3838.75, 191.9375, 0.9529451, 500, Overheating
38.39003, 63.72479, 393.4978, 20, 57.77096, 3839.003, 191.9502, 0.9558719, 500, Overheating
38.3926, 63.92243, 393.5242, 20, 57.76814, 3839.26, 191.963, 0.9588364, 500, Overheating
38.39454, 64.07104, 393.544, 20, 57.76601, 3839.454, 191.9727, 0.9610656, 500, Overheating
38.39694, 64.25537, 393.5686, 20, 57.76337, 3839.694, 191.9847, 0.9638306, 500, Overheating
38.39913, 64.42329, 393.5911, 20, 57.76096, 3839.913, 191.9957, 0.9663494, 500, Overheating
38.40199, 64.64185, 393.6204, 20, 57.75781, 3840.199, 192.01, 0.9696277, 500, Overheating
38.40432, 64.81921, 393.6443, 20, 57.75525, 3840.432, 192.0216, 0.9722883, 500, Overheating
38.40679, 65.00696, 393.6696, 20, 57.75253, 3840.679, 192.0339, 0.9751044, 500, Overheating
38.40889, 65.16682, 393.6912, 20, 57.75022, 3840.889, 192.0445, 0.9775023, 500, Overheating
38.4113, 65.3495, 393.7159, 20, 57.74756, 3841.13, 192.0565, 0.9802425, 500, Overheating
38.41339, 65.50701, 393.7372, 20, 57.74527, 3841.339, 192.0669, 0.9826052, 500, Overheating
38.41563, 65.67661, 393.7603, 20, 57.7428, 3841.563, 192.0782, 0.9851491, 500, Overheating
38.41795, 65.85133, 393.784, 20, 57.74025, 3841.795, 192.0898, 0.9877701, 500, Overheating
38.42017, 66.01797, 393.8067, 20, 57.73781, 3842.017, 192.1008, 0.9902695, 500, Overheating
38.42255, 66.19686, 393.8312, 20, 57.73519, 3842.255, 192.1128, 0.9929529, 500, Overheating
38.42467, 66.3554, 393.8529, 20, 57.73286, 3842.467, 192.1234, 0.995331, 500, Overheating
38.42677, 66.51221, 393.8744, 20, 57.73055, 3842.677, 192.1339, 0.9976832, 500, Overheating
38.42934, 66.70427, 393.9008, 20, 57.72772, 3842.934, 192.1467, 1.000564, 500, Overheating
38.43174, 66.88256, 393.9253, 20, 57.72509, 3843.174, 192.1587, 1.003238, 500, Overheating
38.43373, 67.03018, 393.9457, 20, 57.7229, 3843.373, 192.1686, 1.005453, 500, Overheating
38.4362, 67.2137, 393.9711, 20, 57.72018, 3843.62, 192.181, 1.008205, 500, Overheating
38.43851, 67.38412, 393.9947, 20, 57.71764, 3843.851, 192.1925, 1.010762, 500, Overheating
38.44086, 67.55756, 394.0188, 20, 57.71506, 3844.086, 192.2043, 1.013363, 500, Overheating
38.44334, 67.74072, 394.0443, 20, 57.71232, 3844.334, 192.2167, 1.016111, 500, Overheating
38.44522, 67.87867, 394.0635, 20, 57.71025, 3844.522, 192.2261, 1.01818, 500, Overheating
38.44764, 68.05635, 394.0883, 20, 57.70759, 3844.764, 192.2382, 1.020845, 500, Overheating
38.45031, 68.25148, 394.1157, 20, 57.70466, 3845.031, 192.2516, 1.023772, 500, Overheating
38.45232, 68.39827, 394.1363, 20, 57.70245, 3845.232, 192.2616, 1.025974, 500, Overheating
38.45458, 68.56312, 394.1595, 20, 57.69996, 3845.458, 192.2729, 1.028447, 500, Overheating
38.45691, 68.73232, 394.1833, 20, 57.6974, 3845.691, 192.2845, 1.030985, 500, Overheating
38.45904, 68.88705, 394.2052, 20, 57.69505, 3845.904, 192.2952, 1.033306, 500, Overheating
38.46149, 69.06437, 394.2303, 20, 57.69236, 3846.149, 192.3074, 1.035966, 500, Overheating
38.46406, 69.24981, 394.2566, 20, 57.68954, 3846.406, 192.3203, 1.038747, 500, Overheating
38.46635, 69.41502, 394.2801, 20, 57.68701, 3846.635, 192.3318, 1.041225, 500, Overheating
38.46833, 69.55712, 394.3004, 20, 57.68484, 3846.833, 192.3416, 1.043357, 500, Overheating
38.4703, 69.69896, 394.3206, 20, 57.68267, 3847.03, 192.3515, 1.045484, 500, Overheating
38.47272, 69.87191, 394.3453, 20, 57.68001, 3847.272, 192.3636, 1.048079, 500, Overheating
38.47483, 70.02267, 394.367, 20, 57.67769, 3847.483, 192.3741, 1.05034, 500, Overheating
38.47715, 70.18806, 394.3907, 20, 57.67514, 3847.715, 192.3857, 1.052821, 500, Overheating
38.47923, 70.336, 394.412, 20, 57.67285, 3847.923, 192.3961, 1.05504, 500, Overheating
38.48152, 70.49878, 394.4355, 20, 57.67033, 3848.152, 192.4076, 1.057482, 500, Overheating
38.48395, 70.67117, 394.4605, 20, 57.66765, 3848.395, 192.4198, 1.060068, 500, Overheating
38.48593, 70.81084, 394.4807, 20, 57.66548, 3848.593, 192.4296, 1.062163, 500, Overheating
38.48839, 70.98463, 394.506, 20, 57.66277, 3848.839, 192.442, 1.06477, 500, Overheating
38.49076, 71.15156, 394.5303, 20, 57.66016, 3849.076, 192.4538, 1.067273, 500, Overheating
38.49344, 71.33948, 394.5578, 20, 57.65721, 3849.344, 192.4672, 1.070092, 500, Overheating
38.49558, 71.48901, 394.5797, 20, 57.65486, 3849.558, 192.4779, 1.072335, 500, Overheating
38.49774, 71.63982, 394.6018, 20, 57.65249, 3849.774, 192.4887, 1.074597, 500, Overheating
38.49978, 71.78232, 394.6228, 20, 57.65024, 3849.978, 192.4989, 1.076735, 500, Overheating
38.50185, 71.92586, 394.6439, 20, 57.64797, 3850.185, 192.5092, 1.078888, 500, Overheating
38.50441, 72.10371, 394.6702, 20, 57.64515, 3850.441, 192.522, 1.081556, 500, Overheating
38.50701, 72.28347, 394.6968, 20, 57.64229, 3850.701, 192.535, 1.084252, 500, Overheating
38.5092, 72.43513, 394.7194, 20, 57.63987, 3850.92, 192.546, 1.086527, 500, Overheating
38.51149, 72.59248, 394.7428, 20, 57.63736, 3851.149, 192.5574, 1.088887, 500, Overheating
38.5139, 72.75808, 394.7675, 20, 57.63471, 3851.39, 192.5695, 1.091371, 500, Overheating
38.51645, 72.93291, 394.7936, 20, 57.6319, 3851.645, 192.5823, 1.093994, 500, Overheating
38.51842, 73.06718, 394.8138, 20, 57.62974, 3851.842, 192.5921, 1.096008, 500, Overheating
38.5206, 73.21572, 394.8361, 20, 57.62734, 3852.06, 192.603, 1.098236, 500, Overheating
38.52319, 73.3919, 394.8626, 20, 57.6245, 3852.319, 192.6159, 1.100878, 500, Overheating
38.52544, 73.54511, 394.8858, 20, 57.62201, 3852.544, 192.6272, 1.103177, 500, Overheating
38.52794, 73.71367, 394.9113, 20, 57.61927, 3852.793, 192.6397, 1.105705, 500, Overheating
38.53009, 73.85914, 394.9334, 20, 57.6169, 3853.009, 192.6505, 1.107887, 500, Overheating
38.53267, 74.03248, 394.9598, 20, 57.61407, 3853.267, 192.6633, 1.110487, 500, Overheating
38.53502, 74.19076, 394.984, 20, 57.61147, 3853.502, 192.6751, 1.112861, 500, Overheating
38.53758, 74.36214, 395.0102, 20, 57.60866, 3853.758, 192.6879, 1.115432, 500, Overheating
38.53988, 74.51523, 395.0337, 20, 57.60614, 3853.988, 192.6994, 1.117728, 500, Overheating
38.54198, 74.65575, 395.0553, 20, 57.60382, 3854.198, 192.7099, 1.119836, 500, Overheating
38.54435, 74.81315, 395.0796, 20, 57.60121, 3854.435, 192.7218, 1.122197, 500, Overheating
38.54638, 74.9474, 395.1004, 20, 57.59898, 3854.638, 192.7319, 1.124211, 500, Overheating
38.54855, 75.09118, 395.1227, 20, 57.59659, 3854.855, 192.7428, 1.126368, 500, Overheating
38.5509, 75.24615, 395.1468, 20, 57.59401, 3855.09, 192.7545, 1.128692, 500, Overheating
38.55302, 75.38568, 395.1685, 20, 57.59167, 3855.302, 192.7651, 1.130785, 500, Overheating
38.55553, 75.55037, 395.1942, 20, 57.58891, 3855.553, 192.7777, 1.133255, 500, Overheating
38.55787, 75.70336, 395.2182, 20, 57.58634, 3855.787, 192.7894, 1.13555, 500, Overheating
38.55992, 75.83704, 395.2392, 20, 57.58409, 3855.992, 192.7996, 1.137556, 500, Overheating
38.56196, 75.96991, 395.2601, 20, 57.58184, 3856.196, 192.8098, 1.139549, 500, Overheating
38.56451, 76.13562, 395.2863, 20, 57.57903, 3856.451, 192.8226, 1.142034, 500, Overheating
38.56688, 76.28874, 395.3105, 20, 57.57643, 3856.688, 192.8344, 1.144331, 500, Overheating
38.5689, 76.41954, 395.3313, 20, 57.5742, 3856.89, 192.8445, 1.146293, 500, Overheating
38.57098, 76.55323, 395.3525, 20, 57.57192, 3857.098, 192.8549, 1.148299, 500, Overheating
38.57364, 76.72403, 395.3798, 20, 57.569, 3857.364, 192.8682, 1.15086, 500, Overheating
38.57575, 76.8594, 395.4015, 20, 57.56667, 3857.575, 192.8788, 1.152891, 500, Overheating
38.57791, 76.9971, 395.4236, 20, 57.5643, 3857.791, 192.8895, 1.154957, 500, Overheating
38.5801, 77.13663, 395.446, 20, 57.56189, 3858.01, 192.9005, 1.157049, 500, Overheating
38.58241, 77.28378, 395.4697, 20, 57.55935, 3858.241, 192.9121, 1.159257, 500, Overheating
38.58459, 77.42207, 395.4921, 20, 57.55695, 3858.459, 192.923, 1.161331, 500, Overheating
38.58696, 77.57178, 395.5164, 20, 57.55434, 3858.696, 192.9348, 1.163577, 500, Overheating
38.58921, 77.71338, 395.5394, 20, 57.55187, 3858.921, 192.946, 1.165701, 500, Overheating
38.59148, 77.85603, 395.5627, 20, 57.54937, 3859.148, 192.9574, 1.16784, 500, Overheating
38.5938, 78.00137, 395.5865, 20, 57.54682, 3859.38, 192.969, 1.170021, 500, Overheating
38.59578, 78.12487, 395.6067, 20, 57.54465, 3859.578, 192.9789, 1.171873, 500, Overheating
38.59839, 78.28771, 395.6335, 20, 57.54177, 3859.839, 192.9919, 1.174316, 500, Overheating
38.60068, 78.43015, 395.657, 20, 57.53925, 3860.068, 193.0034, 1.176452, 500, Overheating
38.60306, 78.5776, 395.6814, 20, 57.53663, 3860.306, 193.0153, 1.178664, 500, Overheating
38.60545, 78.72508, 395.7059, 20, 57.534, 3860.545, 193.0273, 1.180876, 500, Overheating
38.60777, 78.86812, 395.7297, 20, 57.53145, 3860.777, 193.0389, 1.183022, 500, Overheating
38.61001, 79.00559, 395.7526, 20, 57.52898, 3861.001, 193.0501, 1.185084, 500, Overheating
38.61284, 79.17856, 395.7816, 20, 57.52588, 3861.284, 193.0642, 1.187678, 500, Overheating
38.61496, 79.30793, 395.8033, 20, 57.52354, 3861.496, 193.0748, 1.189619, 500, Overheating
38.61701, 79.43277, 395.8244, 20, 57.52129, 3861.701, 193.0851, 1.191492, 500, Overheating
38.61911, 79.56029, 395.8459, 20, 57.51897, 3861.911, 193.0956, 1.193404, 500, Overheating
38.6213, 79.69252, 395.8683, 20, 57.51657, 3862.13, 193.1065, 1.195388, 500, Overheating
38.62405, 79.8586, 395.8965, 20, 57.51354, 3862.405, 193.1203, 1.197879, 500, Overheating
38.62638, 79.9982, 395.9204, 20, 57.51098, 3862.638, 193.1319, 1.199973, 500, Overheating
38.6288, 80.14309, 395.9452, 20, 57.50832, 3862.88, 193.144, 1.202146, 500, Overheating
38.63093, 80.27044, 395.967, 20, 57.50598, 3863.093, 193.1546, 1.204057, 500, Overheating
38.63308, 80.39879, 395.9891, 20, 57.50361, 3863.308, 193.1654, 1.205982, 500, Overheating
38.63539, 80.53559, 396.0127, 20, 57.50107, 3863.539, 193.1769, 1.208034, 500, Overheating
38.63792, 80.68526, 396.0386, 20, 57.49829, 3863.792, 193.1896, 1.210279, 500, Overheating
38.64017, 80.81801, 396.0617, 20, 57.49582, 3864.017, 193.2008, 1.21227, 500, Overheating
38.64263, 80.9629, 396.087, 20, 57.4931, 3864.263, 193.2132, 1.214443, 500, Overheating
38.64501, 81.10239, 396.1114, 20, 57.49049, 3864.501, 193.2251, 1.216536, 500, Overheating
38.64701, 81.21915, 396.1319, 20, 57.48829, 3864.701, 193.235, 1.218287, 500, Overheating
38.64993, 81.38927, 396.1618, 20, 57.48507, 3864.993, 193.2497, 1.220839, 500, Overheating
38.65199, 81.50879, 396.1829, 20, 57.48281, 3865.199, 193.26, 1.222632, 500, Overheating
38.65468, 81.6643, 396.2105, 20, 57.47985, 3865.468, 193.2734, 1.224964, 500, Overheating
38.65775, 81.84071, 396.2419, 20, 57.47648, 3865.774, 193.2887, 1.227611, 500, Overheating
38.65977, 81.95672, 396.2626, 20, 57.47425, 3865.977, 193.2988, 1.229351, 500, Overheating
38.66187, 82.07676, 396.2841, 20, 57.47195, 3866.187, 193.3093, 1.231151, 500, Overheating
38.66413, 82.20599, 396.3073, 20, 57.46946, 3866.413, 193.3206, 1.23309, 500, Overheating
38.66676, 82.35558, 396.3343, 20, 57.46656, 3866.676, 193.3338, 1.235334, 500, Overheating
38.66952, 82.51171, 396.3626, 20, 57.46352, 3866.952, 193.3476, 1.237676, 500, Overheating
38.67182, 82.64145, 396.3862, 20, 57.46099, 3867.182, 193.3591, 1.239622, 500, Overheating
38.67463, 82.799, 396.4149, 20, 57.45791, 3867.463, 193.3731, 1.241985, 500, Overheating
38.67672, 82.91624, 396.4364, 20, 57.45561, 3867.672, 193.3836, 1.243744, 500, Overheating
38.67876, 83.03037, 396.4573, 20, 57.45336, 3867.876, 193.3938, 1.245456, 500, Overheating
38.68076, 83.1414, 396.4778, 20, 57.45116, 3868.076, 193.4038, 1.247121, 500, Overheating
38.68311, 83.27174, 396.5019, 20, 57.44858, 3868.311, 193.4155, 1.249076, 500, Overheating
38.68528, 83.39152, 396.5241, 20, 57.44619, 3868.528, 193.4264, 1.250873, 500, Overheating
38.68792, 83.53712, 396.5512, 20, 57.44329, 3868.792, 193.4396, 1.253057, 500, Overheating
38.69055, 83.68152, 396.5782, 20, 57.44039, 3869.055, 193.4528, 1.255223, 500, Overheating
38.69256, 83.7912, 396.5987, 20, 57.43819, 3869.256, 193.4628, 1.256868, 500, Overheating
38.69473, 83.90948, 396.621, 20, 57.4358, 3869.473, 193.4736, 1.258642, 500, Overheating
38.69685, 84.02446, 396.6427, 20, 57.43347, 3869.685, 193.4842, 1.260367, 500, Overheating
38.69912, 84.14772, 396.666, 20, 57.43096, 3869.912, 193.4956, 1.262216, 500, Overheating
38.70189, 84.29683, 396.6944, 20, 57.42792, 3870.189, 193.5094, 1.264452, 500, Overheating
38.70415, 84.41851, 396.7176, 20, 57.42543, 3870.416, 193.5208, 1.266278, 500, Overheating
38.70639, 84.53793, 396.7404, 20, 57.42297, 3870.639, 193.5319, 1.268069, 500, Overheating
38.70877, 84.66524, 396.765, 20, 57.42035, 3870.877, 193.5439, 1.269979, 500, Overheating
38.71095, 84.78095, 396.7873, 20, 57.41795, 3871.095, 193.5548, 1.271714, 500, Overheating
38.71288, 84.88275, 396.807, 20, 57.41584, 3871.288, 193.5644, 1.273241, 500, Overheating
38.71489, 84.98926, 396.8277, 20, 57.41362, 3871.489, 193.5745, 1.274839, 500, Overheating
38.71738, 85.12006, 396.8531, 20, 57.41088, 3871.738, 193.5869, 1.276801, 500, Overheating
38.71993, 85.25373, 396.8793, 20, 57.40807, 3871.993, 193.5997, 1.278806, 500, Overheating
38.72213, 85.36817, 396.9018, 20, 57.40566, 3872.213, 193.6106, 1.280523, 500, Overheating
38.72475, 85.50436, 396.9286, 20, 57.40278, 3872.475, 193.6237, 1.282565, 500, Overheating
38.7267, 85.60567, 396.9487, 20, 57.40062, 3872.67, 193.6335, 1.284085, 500, Overheating
38.72882, 85.71511, 396.9705, 20, 57.39829, 3872.883, 193.6441, 1.285727, 500, Overheating
38.73089, 85.82142, 396.9916, 20, 57.39602, 3873.089, 193.6545, 1.287321, 500, Overheating
38.73329, 85.94414, 397.0162, 20, 57.39338, 3873.329, 193.6664, 1.289162, 500, Overheating
38.73569, 86.06656, 397.0408, 20, 57.39074, 3873.569, 193.6784, 1.290998, 500, Overheating
38.73779, 86.17358, 397.0624, 20, 57.38843, 3873.779, 193.689, 1.292604, 500, Overheating
38.74045, 86.30798, 397.0896, 20, 57.38551, 3874.045, 193.7022, 1.29462, 500, Overheating
38.74287, 86.43007, 397.1144, 20, 57.38284, 3874.287, 193.7144, 1.296451, 500, Overheating
38.74493, 86.53331, 397.1355, 20, 57.38058, 3874.493, 193.7246, 1.298, 500, Overheating
